goodForGroups,city,state,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,caters
1,Buckeye,AZ,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Scottsdale,AZ,FALSE,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Madison,WI,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Montral,QC,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,FALSE,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Henderson,NV,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Mesa,AZ,FALSE,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Charlotte,NC,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Montreal,QC,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Scottsdale,AZ,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Pittsburgh,PA,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,FALSE
1,Scottsdale,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Montral,QC,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Champaign,IL,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Pierrefonds,QC,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Avondale,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Champaign,IL,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Casa Grande,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Peoria,AZ,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
0,Charlotte,NC,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Tempe,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Gilbert,AZ,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Karlsruhe,BW,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Fort Mill,SC,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Montreal,QC,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Mesa,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Montral,QC,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
0,Montral,QC,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,North Las Vegas,NV,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Henderson,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Fountain Hills,AZ,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Goodyear,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Edinburgh,EDH,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Montral,QC,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Longueuil,QC,TRUE,full_bar,quiet,casual,2,TRUE,FALSE,TRUE
1,Gilbert,AZ,TRUE,full_bar,quiet,casual,2,TRUE,FALSE,TRUE
1,Tempe,AZ,TRUE,full_bar,quiet,casual,2,TRUE,FALSE,TRUE
1,Charlotte,NC,FALSE,full_bar,quiet,casual,2,TRUE,FALSE,TRUE
1,Montral,QC,TRUE,full_bar,quiet,casual,2,TRUE,FALSE,TRUE
1,Henderson,NV,TRUE,full_bar,quiet,casual,2,TRUE,FALSE,TRUE
1,Montreal,QC,TRUE,full_bar,quiet,casual,2,TRUE,FALSE,FALSE
1,Madison,WI,TRUE,full_bar,quiet,casual,2,TRUE,FALSE,FALSE
1,Pittsburgh,PA,TRUE,full_bar,quiet,casual,2,TRUE,FALSE,FALSE
1,Scottsdale,AZ,TRUE,full_bar,quiet,casual,2,TRUE,FALSE,FALSE
1,Peoria,AZ,TRUE,full_bar,quiet,casual,2,TRUE,FALSE,FALSE
1,Scottsdale,AZ,TRUE,full_bar,quiet,casual,2,TRUE,FALSE,FALSE
1,Montral,QC,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Fountain Hills,AZ,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Scottsdale,AZ,FALSE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Montral,QC,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Peoria,AZ,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Goodyear,AZ,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Tempe,AZ,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Chandler,AZ,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Montral,QC,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Pittsburgh,PA,FALSE,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Montral,QC,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,FALSE
1,Phoenix,AZ,TRUE,full_bar,quiet,casual,3,FALSE,FALSE,TRUE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,3,FALSE,FALSE,TRUE
1,Fort Mill,SC,FALSE,full_bar,quiet,casual,3,FALSE,FALSE,TRUE
1,Las Vegas,NV,FALSE,full_bar,quiet,casual,3,FALSE,FALSE,TRUE
1,Scottsdale,AZ,FALSE,full_bar,quiet,casual,3,FALSE,FALSE,FALSE
1,Scottsdale,AZ,TRUE,full_bar,quiet,casual,3,FALSE,FALSE,FALSE
1,Edinburgh,EDH,TRUE,full_bar,quiet,casual,3,FALSE,FALSE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,3,FALSE,FALSE,FALSE
1,Scottsdale,AZ,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,FALSE
1,Scottsdale,AZ,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,FALSE
1,Pittsburgh,PA,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,FALSE
1,Montral,QC,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,FALSE
1,Henderson,NV,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,FALSE
1,Scottsdale,AZ,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,FALSE
1,Kitchener,ON,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,FALSE
1,Montreal,QC,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,FALSE
1,Edinburgh,EDH,TRUE,full_bar,quiet,casual,3,TRUE,TRUE,TRUE
1,Scottsdale,AZ,FALSE,full_bar,quiet,casual,3,TRUE,TRUE,TRUE
1,Madison,WI,TRUE,full_bar,quiet,casual,4,FALSE,TRUE,FALSE
1,Pittsburgh,PA,TRUE,full_bar,quiet,dressy,2,FALSE,FALSE,FALSE
1,Montral,QC,TRUE,full_bar,quiet,dressy,2,FALSE,FALSE,FALSE
1,Montreal,QC,TRUE,full_bar,quiet,dressy,2,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,full_bar,quiet,dressy,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,full_bar,quiet,dressy,2,FALSE,TRUE,FALSE
1,Pittsburgh,PA,TRUE,full_bar,quiet,dressy,3,FALSE,FALSE,TRUE
1,Cave Creek,AZ,TRUE,full_bar,quiet,dressy,3,FALSE,FALSE,TRUE
1,Charlotte,NC,TRUE,full_bar,quiet,dressy,3,FALSE,FALSE,TRUE
1,Charlotte,NC,TRUE,full_bar,quiet,dressy,3,FALSE,FALSE,TRUE
1,Montral,QC,TRUE,full_bar,quiet,dressy,3,FALSE,FALSE,FALSE
1,Edinburgh,EDH,TRUE,full_bar,quiet,dressy,3,FALSE,FALSE,FALSE
1,Edinburgh,EDH,TRUE,full_bar,quiet,dressy,3,FALSE,FALSE,FALSE
1,Glendale,AZ,TRUE,full_bar,quiet,dressy,3,FALSE,FALSE,FALSE
1,Las Vegas,NV,FALSE,full_bar,quiet,dressy,3,FALSE,FALSE,FALSE
1,Charlotte,NC,TRUE,full_bar,quiet,dressy,3,FALSE,FALSE,FALSE
1,Scottsdale,AZ,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,TRUE
1,Edinburgh,EDH,FALSE,full_bar,quiet,dressy,3,FALSE,TRUE,TRUE
1,Montral,QC,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,TRUE
0,Edinburgh,EDH,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,TRUE
1,Phoenix,AZ,FALSE,full_bar,quiet,dressy,3,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,TRUE
1,Paradise Valley,AZ,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Montral,QC,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Dollard-des-Ormeaux,QC,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Madison,WI,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Edinburgh,EDH,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Las Vegas,NV,FALSE,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Las Vegas,NV,FALSE,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Pittsburgh,PA,FALSE,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Madison,WI,TRUE,full_bar,quiet,dressy,4,FALSE,FALSE,TRUE
1,Las Vegas,NV,FALSE,full_bar,quiet,dressy,4,FALSE,FALSE,FALSE
1,Montral,QC,TRUE,full_bar,quiet,dressy,4,FALSE,FALSE,FALSE
1,Charlotte,NC,TRUE,full_bar,quiet,dressy,4,FALSE,FALSE,FALSE
1,Montral,QC,TRUE,full_bar,quiet,dressy,4,FALSE,FALSE,FALSE
1,Pittsburgh,PA,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,TRUE
1,Middleton,WI,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,FALSE
0,Montreal,QC,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,FALSE
1,Montral,QC,FALSE,full_bar,quiet,dressy,4,FALSE,TRUE,FALSE
0,Las Vegas,NV,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,FALSE
1,Pittsburgh,PA,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,FALSE
1,Pittsburgh,PA,TRUE,full_bar,quiet,dressy,4,TRUE,FALSE,TRUE
1,Charlotte,NC,TRUE,full_bar,quiet,formal,1,TRUE,TRUE,TRUE
1,Tempe,AZ,TRUE,full_bar,very_loud,casual,1,FALSE,FALSE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,casual,1,FALSE,FALSE,FALSE
1,Pittsburgh,PA,TRUE,full_bar,very_loud,casual,1,FALSE,FALSE,FALSE
1,Madison,WI,TRUE,full_bar,very_loud,casual,1,FALSE,FALSE,FALSE
1,Tempe,AZ,FALSE,full_bar,very_loud,casual,1,FALSE,TRUE,TRUE
1,Tempe,AZ,TRUE,full_bar,very_loud,casual,1,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,full_bar,very_loud,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,casual,1,FALSE,TRUE,FALSE
1,Tempe,AZ,TRUE,full_bar,very_loud,casual,1,FALSE,TRUE,FALSE
1,Tempe,AZ,FALSE,full_bar,very_loud,casual,1,FALSE,TRUE,FALSE
1,Madison,WI,TRUE,full_bar,very_loud,casual,1,FALSE,TRUE,FALSE
1,Pittsburgh,PA,TRUE,full_bar,very_loud,casual,1,FALSE,TRUE,FALSE
1,Glendale,AZ,TRUE,full_bar,very_loud,casual,1,FALSE,TRUE,FALSE
1,Champaign,IL,TRUE,full_bar,very_loud,casual,1,FALSE,TRUE,FALSE
1,Mesa,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,TRUE
1,Surprise,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,TRUE
1,Gilbert,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,TRUE
1,Madison,WI,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,TRUE
1,Phoenix,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,FALSE
1,Montral,QC,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,FALSE
1,Phoenix,AZ,FALSE,full_bar,very_loud,casual,2,FALSE,FALSE,FALSE
1,Montral,QC,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,FALSE
1,Pittsburgh,PA,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,FALSE
1,Pointe-Claire,QC,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,FALSE
1,Tempe,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,FALSE
1,Montral,QC,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,FALSE
1,Charlotte,NC,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,FALSE
1,Charlotte,NC,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,FALSE,full_bar,very_loud,casual,2,FALSE,FALSE,FALSE
1,Charlotte,NC,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,TRUE
1,Pineville,NC,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,FALSE,full_bar,very_loud,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,FALSE,full_bar,very_loud,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,TRUE
0,Pittsburgh,PA,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,TRUE
1,Karlsruhe,BW,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Waterloo,ON,FALSE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
0,Charlotte,NC,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Montreal,QC,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Mesa,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,San Tan Valley,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Bridgeville,PA,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Gold Canyon,AZ,FALSE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Madison,WI,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Homestead,PA,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Mesa,AZ,FALSE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,FALSE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Homestead,PA,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,FALSE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Pittsburgh,PA,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Montral,QC,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Tempe,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Edinburgh,EDH,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Surprise,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Edinburgh,EDH,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Henderson,NV,FALSE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Anjou,QC,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Tempe,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Concord,NC,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Pittsburgh,PA,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Laval,QC,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Tempe,AZ,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Mesa,AZ,FALSE,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Fort Mill,SC,TRUE,full_bar,very_loud,casual,2,TRUE,FALSE,TRUE
1,Verdun,QC,TRUE,full_bar,very_loud,casual,2,TRUE,FALSE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,casual,2,TRUE,TRUE,TRUE
1,Pittsburgh,PA,FALSE,full_bar,very_loud,casual,2,TRUE,TRUE,FALSE
1,Montral,QC,TRUE,full_bar,very_loud,casual,3,FALSE,FALSE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,very_loud,casual,3,FALSE,FALSE,FALSE
1,Montreal,QC,FALSE,full_bar,very_loud,casual,3,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,very_loud,casual,3,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,full_bar,very_loud,casual,3,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,casual,3,FALSE,TRUE,FALSE
1,Montral,QC,TRUE,full_bar,very_loud,casual,3,FALSE,TRUE,FALSE
1,Montreal,QC,TRUE,full_bar,very_loud,dressy,2,FALSE,TRUE,TRUE
1,Charlotte,NC,FALSE,full_bar,very_loud,dressy,3,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,dressy,3,FALSE,TRUE,FALSE
1,Montral,QC,TRUE,full_bar,very_loud,dressy,3,FALSE,TRUE,FALSE
1,Montral,QC,TRUE,full_bar,very_loud,dressy,3,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,dressy,3,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,full_bar,very_loud,dressy,4,FALSE,FALSE,FALSE
1,Las Vegas,NV,FALSE,full_bar,very_loud,dressy,4,FALSE,TRUE,FALSE
1,Montral,QC,TRUE,full_bar,very_loud,dressy,4,FALSE,TRUE,FALSE
1,Montral,QC,FALSE,full_bar,very_loud,formal,3,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,1,FALSE,FALSE,TRUE
1,North Las Vegas,NV,TRUE,none,average,casual,1,FALSE,FALSE,TRUE
1,Las Vegas,NV,FALSE,none,average,casual,1,FALSE,FALSE,TRUE
0,Mesa,AZ,TRUE,none,average,casual,1,FALSE,FALSE,TRUE
